id,date,index_name,tenor,spread_bps,series_number,bloomberg_ticker
4403,2018-10-19,US_HY,10Y,402.599,31,CDXHY031 BEST Curncy
4409,2018-10-22,US_IG,5Y,67.969,31,CDXIG531 Curncy
4410,2018-10-22,US_HY,3Y,271.549,31,CDXHY331 BEST Curncy
4411,2018-10-22,US_HY,5Y,371.0319,31,CDXHY531 BEST Curncy
4412,2018-10-22,US_HY,7Y,401.933,31,CDXHY731 BEST Curncy
4413,2018-10-22,US_HY,10Y,406.1,31,CDXHY031 BEST Curncy
4419,2018-10-23,US_IG,5Y,67.424,31,CDXIG531 Curncy
4420,2018-10-23,US_HY,3Y,270.599,31,CDXHY331 BEST Curncy
4421,2018-10-23,US_HY,5Y,369.9804,31,CDXHY531 BEST Curncy
4422,2018-10-23,US_HY,7Y,407.251,31,CDXHY731 BEST Curncy
4423,2018-10-23,US_HY,10Y,411.423,31,CDXHY031 BEST Curncy
4433,2018-10-24,US_HY,10Y,416.193,31,CDXHY031 BEST Curncy
4431,2018-10-24,US_HY,5Y,381.5067,31,CDXHY531 BEST Curncy
4432,2018-10-24,US_HY,7Y,412.043,31,CDXHY731 BEST Curncy
4430,2018-10-24,US_HY,3Y,273.843,31,CDXHY331 BEST Curncy
4429,2018-10-24,US_IG,5Y,69.702,31,CDXIG531 Curncy
4439,2018-10-25,US_IG,5Y,69.151,31,CDXIG531 Curncy
4440,2018-10-25,US_HY,3Y,273.104,31,CDXHY331 BEST Curncy
4441,2018-10-25,US_HY,5Y,379.0906,31,CDXHY531 BEST Curncy
4442,2018-10-25,US_HY,7Y,412.331,31,CDXHY731 BEST Curncy
4443,2018-10-25,US_HY,10Y,414.55,31,CDXHY031 BEST Curncy
4453,2018-10-26,US_HY,10Y,424.693,31,CDXHY031 BEST Curncy
4452,2018-10-26,US_HY,7Y,421.939,31,CDXHY731 BEST Curncy
4451,2018-10-26,US_HY,5Y,384.6294,31,CDXHY531 BEST Curncy
4450,2018-10-26,US_HY,3Y,290.778,31,CDXHY331 BEST Curncy
4449,2018-10-26,US_IG,5Y,69.981,31,CDXIG531 Curncy
4459,2018-10-29,US_IG,5Y,70.719,31,CDXIG531 Curncy
4460,2018-10-29,US_HY,3Y,278.824,31,CDXHY331 BEST Curncy
4461,2018-10-29,US_HY,5Y,385.4245,31,CDXHY531 BEST Curncy
4462,2018-10-29,US_HY,7Y,418.867,31,CDXHY731 BEST Curncy
4463,2018-10-29,US_HY,10Y,421.497,31,CDXHY031 BEST Curncy
4473,2018-10-30,US_HY,10Y,424.431,31,CDXHY031 BEST Curncy
4472,2018-10-30,US_HY,7Y,421.812,31,CDXHY731 BEST Curncy
4470,2018-10-30,US_HY,3Y,280.825,31,CDXHY331 BEST Curncy
4469,2018-10-30,US_IG,5Y,69.207,31,CDXIG531 Curncy
4471,2018-10-30,US_HY,5Y,379.1114,31,CDXHY531 BEST Curncy
4479,2018-10-31,US_IG,5Y,68.758,31,CDXIG531 Curncy
4480,2018-10-31,US_HY,3Y,271.229,31,CDXHY331 BEST Curncy
4481,2018-10-31,US_HY,5Y,375.0728,31,CDXHY531 BEST Curncy
4482,2018-10-31,US_HY,7Y,407.362,31,CDXHY731 BEST Curncy
4483,2018-10-31,US_HY,10Y,409.516,31,CDXHY031 BEST Curncy
4490,2018-11-01,US_HY,3Y,268.758,31,CDXHY331 BEST Curncy
4489,2018-11-01,US_IG,5Y,66.916,31,CDXIG531 Curncy
4491,2018-11-01,US_HY,5Y,366.6501,31,CDXHY531 BEST Curncy
4492,2018-11-01,US_HY,7Y,403.693,31,CDXHY731 BEST Curncy
4493,2018-11-01,US_HY,10Y,405.842,31,CDXHY031 BEST Curncy
4502,2018-11-02,US_HY,7Y,399.363,31,CDXHY731 BEST Curncy
4501,2018-11-02,US_HY,5Y,364.2478,31,CDXHY531 BEST Curncy
4503,2018-11-02,US_HY,10Y,401.46,31,CDXHY031 BEST Curncy
4499,2018-11-02,US_IG,5Y,66.043,31,CDXIG531 Curncy
4500,2018-11-02,US_HY,3Y,276.551,31,CDXHY331 BEST Curncy
4511,2018-11-05,US_HY,5Y,359.7376,31,CDXHY531 BEST Curncy
4512,2018-11-05,US_HY,7Y,393.242,31,CDXHY731 BEST Curncy
4509,2018-11-05,US_IG,5Y,65.14,31,CDXIG531 Curncy
4510,2018-11-05,US_HY,3Y,274.636,31,CDXHY331 BEST Curncy
4513,2018-11-05,US_HY,10Y,398.747,31,CDXHY031 BEST Curncy
4523,2018-11-06,US_HY,10Y,394.559,31,CDXHY031 BEST Curncy
4521,2018-11-06,US_HY,5Y,355.7259,31,CDXHY531 BEST Curncy
4522,2018-11-06,US_HY,7Y,389.113,31,CDXHY731 BEST Curncy
4520,2018-11-06,US_HY,3Y,271.701,31,CDXHY331 BEST Curncy
4519,2018-11-06,US_IG,5Y,64.241,31,CDXIG531 Curncy
4529,2018-11-07,US_IG,5Y,62.476,31,CDXIG531 Curncy
4530,2018-11-07,US_HY,3Y,253.719,31,CDXHY331 BEST Curncy
4531,2018-11-07,US_HY,5Y,347.2435,31,CDXHY531 BEST Curncy
4532,2018-11-07,US_HY,7Y,382.077,31,CDXHY731 BEST Curncy
4533,2018-11-07,US_HY,10Y,387.443,31,CDXHY031 BEST Curncy
4542,2018-11-08,US_HY,7Y,385.031,31,CDXHY731 BEST Curncy
4541,2018-11-08,US_HY,5Y,352.5898,31,CDXHY531 BEST Curncy
4543,2018-11-08,US_HY,10Y,391.568,31,CDXHY031 BEST Curncy
4539,2018-11-08,US_IG,5Y,63.549,31,CDXIG531 Curncy
4540,2018-11-08,US_HY,3Y,256.476,31,CDXHY331 BEST Curncy
4549,2018-11-09,US_IG,5Y,66.64,31,CDXIG531 Curncy
4550,2018-11-09,US_HY,3Y,270.071,31,CDXHY331 BEST Curncy
4551,2018-11-09,US_HY,5Y,368.4188,31,CDXHY531 BEST Curncy
4552,2018-11-09,US_HY,7Y,405.042,31,CDXHY731 BEST Curncy
4553,2018-11-09,US_HY,10Y,411.85,31,CDXHY031 BEST Curncy
4560,2018-11-12,US_HY,3Y,269.603,31,CDXHY331 BEST Curncy
4561,2018-11-12,US_HY,5Y,368.5907,31,CDXHY531 BEST Curncy
4562,2018-11-12,US_HY,7Y,404.766,31,CDXHY731 BEST Curncy
4563,2018-11-12,US_HY,10Y,411.941,31,CDXHY031 BEST Curncy
4574,2018-11-13,US_HY,10Y,411.936,31,CDXHY031 BEST Curncy
4573,2018-11-13,US_HY,7Y,419.316,31,CDXHY731 BEST Curncy
4570,2018-11-13,US_IG,5Y,69.421,31,CDXIG531 Curncy
4571,2018-11-13,US_HY,3Y,269.439,31,CDXHY331 BEST Curncy
4572,2018-11-13,US_HY,5Y,382.5391,31,CDXHY531 BEST Curncy
4581,2018-11-14,US_IG,5Y,71.685,31,CDXIG531 Curncy
4582,2018-11-14,US_HY,3Y,287.718,31,CDXHY331 BEST Curncy
4583,2018-11-14,US_HY,5Y,390.8401,31,CDXHY531 BEST Curncy
4584,2018-11-14,US_HY,7Y,431.068,31,CDXHY731 BEST Curncy
4585,2018-11-14,US_HY,10Y,412.116,31,CDXHY031 BEST Curncy
4596,2018-11-15,US_HY,10Y,412.195,31,CDXHY031 BEST Curncy
4595,2018-11-15,US_HY,7Y,432.618,31,CDXHY731 BEST Curncy
4594,2018-11-15,US_HY,5Y,392.1228,31,CDXHY531 BEST Curncy
4592,2018-11-15,US_IG,5Y,73.218,31,CDXIG531 Curncy
4593,2018-11-15,US_HY,3Y,287.644,31,CDXHY331 BEST Curncy
4603,2018-11-16,US_IG,5Y,74.272,31,CDXIG531 Curncy
4604,2018-11-16,US_HY,3Y,287.497,31,CDXHY331 BEST Curncy
4605,2018-11-16,US_HY,5Y,399.5908,31,CDXHY531 BEST Curncy
4606,2018-11-16,US_HY,7Y,441.373,31,CDXHY731 BEST Curncy
4607,2018-11-16,US_HY,10Y,412.211,31,CDXHY031 BEST Curncy
4618,2018-11-19,US_HY,10Y,412.304,31,CDXHY031 BEST Curncy
4617,2018-11-19,US_HY,7Y,451.122,31,CDXHY731 BEST Curncy
4616,2018-11-19,US_HY,5Y,411.0376,31,CDXHY531 BEST Curncy
4615,2018-11-19,US_HY,3Y,287.092,31,CDXHY331 BEST Curncy
4614,2018-11-19,US_IG,5Y,77.002,31,CDXIG531 Curncy
4625,2018-11-20,US_IG,5Y,79.158,31,CDXIG531 Curncy
4626,2018-11-20,US_HY,3Y,287.025,31,CDXHY331 BEST Curncy
4627,2018-11-20,US_HY,5Y,416.5835,31,CDXHY531 BEST Curncy
4628,2018-11-20,US_HY,7Y,456.163,31,CDXHY731 BEST Curncy
4629,2018-11-20,US_HY,10Y,412.378,31,CDXHY031 BEST Curncy
4639,2018-11-21,US_HY,7Y,445.458,31,CDXHY731 BEST Curncy
4638,2018-11-21,US_HY,5Y,407.8992,31,CDXHY531 BEST Curncy
4640,2018-11-21,US_HY,10Y,412.342,31,CDXHY031 BEST Curncy
4636,2018-11-21,US_IG,5Y,78.2,31,CDXIG531 Curncy
4637,2018-11-21,US_HY,3Y,286.848,31,CDXHY331 BEST Curncy
4647,2018-11-22,US_HY,3Y,286.639,31,CDXHY331 BEST Curncy
4648,2018-11-22,US_HY,5Y,406.9673,31,CDXHY531 BEST Curncy
4649,2018-11-22,US_HY,7Y,446.187,31,CDXHY731 BEST Curncy
4650,2018-11-22,US_HY,10Y,412.287,31,CDXHY031 BEST Curncy
4657,2018-11-23,US_IG,5Y,80.281,31,CDXIG531 Curncy
4658,2018-11-23,US_HY,3Y,286.476,31,CDXHY331 BEST Curncy
4659,2018-11-23,US_HY,5Y,416.7012,31,CDXHY531 BEST Curncy
4660,2018-11-23,US_HY,7Y,452.347,31,CDXHY731 BEST Curncy
4661,2018-11-23,US_HY,10Y,412.273,31,CDXHY031 BEST Curncy
4672,2018-11-26,US_HY,10Y,412.292,31,CDXHY031 BEST Curncy
4671,2018-11-26,US_HY,7Y,444.546,31,CDXHY731 BEST Curncy
4668,2018-11-26,US_IG,5Y,78.94,31,CDXIG531 Curncy
4669,2018-11-26,US_HY,3Y,285.976,31,CDXHY331 BEST Curncy
4670,2018-11-26,US_HY,5Y,412.2114,31,CDXHY531 BEST Curncy
4679,2018-11-27,US_IG,5Y,78.455,31,CDXIG531 Curncy
4680,2018-11-27,US_HY,3Y,285.757,31,CDXHY331 BEST Curncy
4681,2018-11-27,US_HY,5Y,407.8583,31,CDXHY531 BEST Curncy
4682,2018-11-27,US_HY,7Y,446.044,31,CDXHY731 BEST Curncy
4683,2018-11-27,US_HY,10Y,412.193,31,CDXHY031 BEST Curncy
4694,2018-11-28,US_HY,10Y,412.235,31,CDXHY031 BEST Curncy
4693,2018-11-28,US_HY,7Y,419.54,31,CDXHY731 BEST Curncy
4692,2018-11-28,US_HY,5Y,384.3036,31,CDXHY531 BEST Curncy
4690,2018-11-28,US_IG,5Y,73.6,31,CDXIG531 Curncy
4691,2018-11-28,US_HY,3Y,285.65,31,CDXHY331 BEST Curncy
4701,2018-11-29,US_IG,5Y,74.509,31,CDXIG531 Curncy
4702,2018-11-29,US_HY,3Y,285.543,31,CDXHY331 BEST Curncy
4703,2018-11-29,US_HY,5Y,386.463,31,CDXHY531 BEST Curncy
4704,2018-11-29,US_HY,7Y,417.107,31,CDXHY731 BEST Curncy
4705,2018-11-29,US_HY,10Y,412.285,31,CDXHY031 BEST Curncy
4715,2018-11-30,US_HY,7Y,427.084,31,CDXHY731 BEST Curncy
4716,2018-11-30,US_HY,10Y,412.356,31,CDXHY031 BEST Curncy
4713,2018-11-30,US_HY,3Y,285.408,31,CDXHY331 BEST Curncy
4712,2018-11-30,US_IG,5Y,74.964,31,CDXIG531 Curncy
4714,2018-11-30,US_HY,5Y,392.6462,31,CDXHY531 BEST Curncy
4723,2018-12-03,US_IG,5Y,74.514,31,CDXIG531 Curncy
4724,2018-12-03,US_HY,3Y,284.889,31,CDXHY331 BEST Curncy
4725,2018-12-03,US_HY,5Y,384.5264,31,CDXHY531 BEST Curncy
4726,2018-12-03,US_HY,7Y,419.152,31,CDXHY731 BEST Curncy
4727,2018-12-03,US_HY,10Y,412.351,31,CDXHY031 BEST Curncy
4738,2018-12-04,US_HY,10Y,412.346,31,CDXHY031 BEST Curncy
4737,2018-12-04,US_HY,7Y,435.537,31,CDXHY731 BEST Curncy
4735,2018-12-04,US_HY,3Y,284.663,31,CDXHY331 BEST Curncy
4734,2018-12-04,US_IG,5Y,79.146,31,CDXIG531 Curncy
4736,2018-12-04,US_HY,5Y,406.5112,31,CDXHY531 BEST Curncy
4745,2018-12-05,US_HY,3Y,284.629,31,CDXHY331 BEST Curncy
4746,2018-12-05,US_HY,5Y,406.4441,31,CDXHY531 BEST Curncy
4747,2018-12-05,US_HY,7Y,442.609,31,CDXHY731 BEST Curncy
4748,2018-12-05,US_HY,10Y,412.518,31,CDXHY031 BEST Curncy
4759,2018-12-06,US_HY,10Y,412.519,31,CDXHY031 BEST Curncy
4758,2018-12-06,US_HY,7Y,453.351,31,CDXHY731 BEST Curncy
4757,2018-12-06,US_HY,5Y,409.4473,31,CDXHY531 BEST Curncy
4756,2018-12-06,US_HY,3Y,284.494,31,CDXHY331 BEST Curncy
4755,2018-12-06,US_IG,5Y,79.273,31,CDXIG531 Curncy
4766,2018-12-07,US_IG,5Y,82.75,31,CDXIG531 Curncy
4767,2018-12-07,US_HY,3Y,284.422,31,CDXHY331 BEST Curncy
4768,2018-12-07,US_HY,5Y,422.6305,31,CDXHY531 BEST Curncy
4769,2018-12-07,US_HY,7Y,452.108,31,CDXHY731 BEST Curncy
4770,2018-12-07,US_HY,10Y,412.614,31,CDXHY031 BEST Curncy
4781,2018-12-10,US_HY,10Y,412.757,31,CDXHY031 BEST Curncy
4780,2018-12-10,US_HY,7Y,463.666,31,CDXHY731 BEST Curncy
4779,2018-12-10,US_HY,5Y,424.0627,31,CDXHY531 BEST Curncy
4778,2018-12-10,US_HY,3Y,284.04,31,CDXHY331 BEST Curncy
4777,2018-12-10,US_IG,5Y,81.388,31,CDXIG531 Curncy
4788,2018-12-11,US_IG,5Y,80.096,31,CDXIG531 Curncy
4789,2018-12-11,US_HY,3Y,283.943,31,CDXHY331 BEST Curncy
4790,2018-12-11,US_HY,5Y,421.7336,31,CDXHY531 BEST Curncy
4791,2018-12-11,US_HY,7Y,458.241,31,CDXHY731 BEST Curncy
4792,2018-12-11,US_HY,10Y,412.852,31,CDXHY031 BEST Curncy
4802,2018-12-12,US_HY,7Y,447.882,31,CDXHY731 BEST Curncy
4801,2018-12-12,US_HY,5Y,411.3246,31,CDXHY531 BEST Curncy
4803,2018-12-12,US_HY,10Y,412.704,31,CDXHY031 BEST Curncy
4799,2018-12-12,US_IG,5Y,77.914,31,CDXIG531 Curncy
4800,2018-12-12,US_HY,3Y,283.691,31,CDXHY331 BEST Curncy
4810,2018-12-13,US_IG,5Y,76.82,31,CDXIG531 Curncy
4811,2018-12-13,US_HY,3Y,283.458,31,CDXHY331 BEST Curncy
4812,2018-12-13,US_HY,5Y,405.452,31,CDXHY531 BEST Curncy
4813,2018-12-13,US_HY,7Y,441.289,31,CDXHY731 BEST Curncy
4814,2018-12-13,US_HY,10Y,412.563,31,CDXHY031 BEST Curncy
4825,2018-12-14,US_HY,10Y,412.578,31,CDXHY031 BEST Curncy
4824,2018-12-14,US_HY,7Y,454.129,31,CDXHY731 BEST Curncy
4823,2018-12-14,US_HY,5Y,417.3407,31,CDXHY531 BEST Curncy
4822,2018-12-14,US_HY,3Y,318.697,31,CDXHY331 BEST Curncy
4821,2018-12-14,US_IG,5Y,79.33,31,CDXIG531 Curncy
4832,2018-12-17,US_IG,5Y,81.993,31,CDXIG531 Curncy
4833,2018-12-17,US_HY,3Y,318.297,31,CDXHY331 BEST Curncy
4834,2018-12-17,US_HY,5Y,428.3561,31,CDXHY531 BEST Curncy
4835,2018-12-17,US_HY,7Y,457.957,31,CDXHY731 BEST Curncy
4836,2018-12-17,US_HY,10Y,412.604,31,CDXHY031 BEST Curncy
4846,2018-12-18,US_HY,7Y,460.817,31,CDXHY731 BEST Curncy
4845,2018-12-18,US_HY,5Y,428.7619,31,CDXHY531 BEST Curncy
4847,2018-12-18,US_HY,10Y,412.721,31,CDXHY031 BEST Curncy
4843,2018-12-18,US_IG,5Y,81.719,31,CDXIG531 Curncy
4844,2018-12-18,US_HY,3Y,318.235,31,CDXHY331 BEST Curncy
4854,2018-12-19,US_IG,5Y,86.131,31,CDXIG531 Curncy
4855,2018-12-19,US_HY,3Y,318.264,31,CDXHY331 BEST Curncy
4856,2018-12-19,US_HY,5Y,445.0875,31,CDXHY531 BEST Curncy
4857,2018-12-19,US_HY,7Y,465.572,31,CDXHY731 BEST Curncy
4858,2018-12-19,US_HY,10Y,412.892,31,CDXHY031 BEST Curncy
4868,2018-12-20,US_HY,7Y,501.76,31,CDXHY731 BEST Curncy
4867,2018-12-20,US_HY,5Y,462.6343,31,CDXHY531 BEST Curncy
4869,2018-12-20,US_HY,10Y,412.973,31,CDXHY031 BEST Curncy
4865,2018-12-20,US_IG,5Y,89.626,31,CDXIG531 Curncy
4866,2018-12-20,US_HY,3Y,318.105,31,CDXHY331 BEST Curncy
4876,2018-12-21,US_IG,5Y,92.512,31,CDXIG531 Curncy
4877,2018-12-21,US_HY,3Y,317.925,31,CDXHY331 BEST Curncy
4878,2018-12-21,US_HY,5Y,475.1391,31,CDXHY531 BEST Curncy
4879,2018-12-21,US_HY,7Y,500.244,31,CDXHY731 BEST Curncy
4880,2018-12-21,US_HY,10Y,412.905,31,CDXHY031 BEST Curncy
4891,2018-12-24,US_HY,10Y,412.856,31,CDXHY031 BEST Curncy
4887,2018-12-24,US_IG,5Y,94.912,31,CDXIG531 Curncy
4888,2018-12-24,US_HY,3Y,317.507,31,CDXHY331 BEST Curncy
4889,2018-12-24,US_HY,5Y,484.931,31,CDXHY531 BEST Curncy
4890,2018-12-24,US_HY,7Y,512.326,31,CDXHY731 BEST Curncy
4898,2018-12-25,US_HY,7Y,514.75,31,CDXHY731 BEST Curncy
4899,2018-12-25,US_HY,10Y,413.102,31,CDXHY031 BEST Curncy
4896,2018-12-25,US_HY,3Y,317.565,31,CDXHY331 BEST Curncy
4897,2018-12-25,US_HY,5Y,484.2259,31,CDXHY531 BEST Curncy
4904,2018-12-26,US_HY,10Y,413.099,31,CDXHY031 BEST Curncy
4903,2018-12-26,US_HY,7Y,497.61,31,CDXHY731 BEST Curncy
4902,2018-12-26,US_HY,5Y,451.9647,31,CDXHY531 BEST Curncy
4901,2018-12-26,US_HY,3Y,317.444,31,CDXHY331 BEST Curncy
4900,2018-12-26,US_IG,5Y,87.681,31,CDXIG531 Curncy
4911,2018-12-27,US_IG,5Y,89.401,31,CDXIG531 Curncy
4912,2018-12-27,US_HY,3Y,317.186,31,CDXHY331 BEST Curncy
4913,2018-12-27,US_HY,5Y,455.4106,31,CDXHY531 BEST Curncy
4914,2018-12-27,US_HY,7Y,500.99,31,CDXHY731 BEST Curncy
4915,2018-12-27,US_HY,10Y,412.848,31,CDXHY031 BEST Curncy
4926,2018-12-28,US_HY,10Y,412.981,31,CDXHY031 BEST Curncy
4925,2018-12-28,US_HY,7Y,480.653,31,CDXHY731 BEST Curncy
4923,2018-12-28,US_HY,3Y,317.153,31,CDXHY331 BEST Curncy
4922,2018-12-28,US_IG,5Y,88.241,31,CDXIG531 Curncy
4924,2018-12-28,US_HY,5Y,452.421,31,CDXHY531 BEST Curncy
4933,2018-12-31,US_IG,5Y,87.749,31,CDXIG531 Curncy
4934,2018-12-31,US_HY,3Y,316.798,31,CDXHY331 BEST Curncy
4935,2018-12-31,US_HY,5Y,449.1522,31,CDXHY531 BEST Curncy
4936,2018-12-31,US_HY,7Y,478.963,31,CDXHY731 BEST Curncy
4937,2018-12-31,US_HY,10Y,413.159,31,CDXHY031 BEST Curncy
4945,2019-01-01,US_HY,10Y,413.23,31,CDXHY031 BEST Curncy
4944,2019-01-01,US_HY,7Y,478.132,31,CDXHY731 BEST Curncy
4943,2019-01-01,US_HY,5Y,450.2192,31,CDXHY531 BEST Curncy
4942,2019-01-01,US_HY,3Y,316.687,31,CDXHY331 BEST Curncy
4952,2019-01-02,US_IG,5Y,88.788,31,CDXIG531 Curncy
4953,2019-01-02,US_HY,3Y,370.351,31,CDXHY331 BEST Curncy
4954,2019-01-02,US_HY,5Y,459.4397,31,CDXHY531 BEST Curncy
4955,2019-01-02,US_HY,7Y,479.77,31,CDXHY731 BEST Curncy
4956,2019-01-02,US_HY,10Y,413.227,31,CDXHY031 BEST Curncy
4967,2019-01-03,US_HY,10Y,413.281,31,CDXHY031 BEST Curncy
4966,2019-01-03,US_HY,7Y,489.978,31,CDXHY731 BEST Curncy
4965,2019-01-03,US_HY,5Y,465.3226,31,CDXHY531 BEST Curncy
4964,2019-01-03,US_HY,3Y,370.225,31,CDXHY331 BEST Curncy
4963,2019-01-03,US_IG,5Y,90.171,31,CDXIG531 Curncy
4974,2019-01-04,US_IG,5Y,83.644,31,CDXIG531 Curncy
4975,2019-01-04,US_HY,3Y,370.335,31,CDXHY331 BEST Curncy
4976,2019-01-04,US_HY,5Y,429.3848,31,CDXHY531 BEST Curncy
4977,2019-01-04,US_HY,7Y,463.937,31,CDXHY731 BEST Curncy
4978,2019-01-04,US_HY,10Y,413.689,31,CDXHY031 BEST Curncy
4988,2019-01-07,US_HY,7Y,444.73,31,CDXHY731 BEST Curncy
4987,2019-01-07,US_HY,5Y,417.3335,31,CDXHY531 BEST Curncy
4989,2019-01-07,US_HY,10Y,413.209,31,CDXHY031 BEST Curncy
4985,2019-01-07,US_IG,5Y,81.38,31,CDXIG531 Curncy
4986,2019-01-07,US_HY,3Y,369.83,31,CDXHY331 BEST Curncy
4996,2019-01-08,US_IG,5Y,78.62,31,CDXIG531 Curncy
4997,2019-01-08,US_HY,3Y,369.671,31,CDXHY331 BEST Curncy
4998,2019-01-08,US_HY,5Y,406.3476,31,CDXHY531 BEST Curncy
4999,2019-01-08,US_HY,7Y,438.181,31,CDXHY731 BEST Curncy
5000,2019-01-08,US_HY,10Y,413.052,31,CDXHY031 BEST Curncy
5011,2019-01-09,US_HY,10Y,412.916,31,CDXHY031 BEST Curncy
5010,2019-01-09,US_HY,7Y,434.251,31,CDXHY731 BEST Curncy
5009,2019-01-09,US_HY,5Y,412.9724,31,CDXHY531 BEST Curncy
5008,2019-01-09,US_HY,3Y,369.512,31,CDXHY331 BEST Curncy
5007,2019-01-09,US_IG,5Y,79.109,31,CDXIG531 Curncy
5018,2019-01-10,US_IG,5Y,77.11,31,CDXIG531 Curncy
5019,2019-01-10,US_HY,3Y,369.419,31,CDXHY331 BEST Curncy
5020,2019-01-10,US_HY,5Y,401.5464,31,CDXHY531 BEST Curncy
5021,2019-01-10,US_HY,7Y,431.733,31,CDXHY731 BEST Curncy
5022,2019-01-10,US_HY,10Y,412.949,31,CDXHY031 BEST Curncy
5032,2019-01-11,US_HY,7Y,432.736,31,CDXHY731 BEST Curncy
5031,2019-01-11,US_HY,5Y,404.0271,31,CDXHY531 BEST Curncy
5033,2019-01-11,US_HY,10Y,412.898,31,CDXHY031 BEST Curncy
5029,2019-01-11,US_IG,5Y,77.521,31,CDXIG531 Curncy
5030,2019-01-11,US_HY,3Y,369.306,31,CDXHY331 BEST Curncy
5040,2019-01-14,US_IG,5Y,79.37,31,CDXIG531 Curncy
5041,2019-01-14,US_HY,3Y,368.996,31,CDXHY331 BEST Curncy
5042,2019-01-14,US_HY,5Y,414.7464,31,CDXHY531 BEST Curncy
5043,2019-01-14,US_HY,7Y,437.81,31,CDXHY731 BEST Curncy
5044,2019-01-14,US_HY,10Y,412.964,31,CDXHY031 BEST Curncy
5054,2019-01-15,US_HY,7Y,437.377,31,CDXHY731 BEST Curncy
5053,2019-01-15,US_HY,5Y,405.0181,31,CDXHY531 BEST Curncy
5055,2019-01-15,US_HY,10Y,412.932,31,CDXHY031 BEST Curncy
5051,2019-01-15,US_IG,5Y,76.393,31,CDXIG531 Curncy
5052,2019-01-15,US_HY,3Y,368.903,31,CDXHY331 BEST Curncy
5062,2019-01-16,US_IG,5Y,76.321,31,CDXIG531 Curncy
5063,2019-01-16,US_HY,3Y,368.807,31,CDXHY331 BEST Curncy
5064,2019-01-16,US_HY,5Y,403.4934,31,CDXHY531 BEST Curncy
5065,2019-01-16,US_HY,7Y,428.241,31,CDXHY731 BEST Curncy
5066,2019-01-16,US_HY,10Y,412.884,31,CDXHY031 BEST Curncy
5073,2019-01-17,US_IG,5Y,73.555,31,CDXIG531 Curncy
5074,2019-01-17,US_HY,3Y,368.681,31,CDXHY331 BEST Curncy
5075,2019-01-17,US_HY,5Y,388.9541,31,CDXHY531 BEST Curncy
5076,2019-01-17,US_HY,7Y,426.877,31,CDXHY731 BEST Curncy
5077,2019-01-17,US_HY,10Y,412.825,31,CDXHY031 BEST Curncy
5087,2019-01-18,US_HY,7Y,426.801,31,CDXHY731 BEST Curncy
5086,2019-01-18,US_HY,5Y,382.7029,31,CDXHY531 BEST Curncy
5088,2019-01-18,US_HY,10Y,412.729,31,CDXHY031 BEST Curncy
5084,2019-01-18,US_IG,5Y,72.484,31,CDXIG531 Curncy
5085,2019-01-18,US_HY,3Y,368.55,31,CDXHY331 BEST Curncy
5095,2019-01-21,US_HY,3Y,368.139,31,CDXHY331 BEST Curncy
5096,2019-01-21,US_HY,5Y,382.7861,31,CDXHY531 BEST Curncy
5097,2019-01-21,US_HY,7Y,412.071,31,CDXHY731 BEST Curncy
5098,2019-01-21,US_HY,10Y,412.516,31,CDXHY031 BEST Curncy
5105,2019-01-22,US_IG,5Y,75.574,31,CDXIG531 Curncy
5106,2019-01-22,US_HY,3Y,304.93,31,CDXHY331 BEST Curncy
5107,2019-01-22,US_HY,5Y,398.2884,31,CDXHY531 BEST Curncy
5108,2019-01-22,US_HY,7Y,412.046,31,CDXHY731 BEST Curncy
5109,2019-01-22,US_HY,10Y,412.501,31,CDXHY031 BEST Curncy
5120,2019-01-23,US_HY,10Y,412.65,31,CDXHY031 BEST Curncy
5119,2019-01-23,US_HY,7Y,427.467,31,CDXHY731 BEST Curncy
5117,2019-01-23,US_HY,3Y,304.874,31,CDXHY331 BEST Curncy
5116,2019-01-23,US_IG,5Y,74.184,31,CDXIG531 Curncy
5118,2019-01-23,US_HY,5Y,396.0305,31,CDXHY531 BEST Curncy
5127,2019-01-24,US_IG,5Y,74.101,31,CDXIG531 Curncy
5128,2019-01-24,US_HY,3Y,304.706,31,CDXHY331 BEST Curncy
5129,2019-01-24,US_HY,5Y,385.3789,31,CDXHY531 BEST Curncy
5130,2019-01-24,US_HY,7Y,426.914,31,CDXHY731 BEST Curncy
5131,2019-01-24,US_HY,10Y,412.63,31,CDXHY031 BEST Curncy
5142,2019-01-25,US_HY,10Y,412.727,31,CDXHY031 BEST Curncy
5141,2019-01-25,US_HY,7Y,418.012,31,CDXHY731 BEST Curncy
5139,2019-01-25,US_HY,3Y,304.608,31,CDXHY331 BEST Curncy
5138,2019-01-25,US_IG,5Y,72.243,31,CDXIG531 Curncy
5140,2019-01-25,US_HY,5Y,374.7074,31,CDXHY531 BEST Curncy
5149,2019-01-28,US_IG,5Y,73.138,31,CDXIG531 Curncy
5150,2019-01-28,US_HY,3Y,304.049,31,CDXHY331 BEST Curncy
5151,2019-01-28,US_HY,5Y,380.5815,31,CDXHY531 BEST Curncy
5152,2019-01-28,US_HY,7Y,406.768,31,CDXHY731 BEST Curncy
5153,2019-01-28,US_HY,10Y,412.557,31,CDXHY031 BEST Curncy
5164,2019-01-29,US_HY,10Y,412.572,31,CDXHY031 BEST Curncy
5163,2019-01-29,US_HY,7Y,414.307,31,CDXHY731 BEST Curncy
